Entry	Entry Name
A0A0D3FFM5	A0A0D3FFM5_9ORYZ
A0A0D3FH00	A0A0D3FH00_9ORYZ
A0A0D3FTB5	A0A0D3FTB5_9ORYZ
A0A0D3FU26	A0A0D3FU26_9ORYZ
A0A0D3FWZ1	A0A0D3FWZ1_9ORYZ
A0A0D3G086	A0A0D3G086_9ORYZ
A0A0D3G2W4	A0A0D3G2W4_9ORYZ
A0A0D3GJ30	A0A0D3GJ30_9ORYZ
A0A0D3GQN3	A0A0D3GQN3_9ORYZ
A0A0D3GY81	A0A0D3GY81_9ORYZ
A0A0D3H6L9	A0A0D3H6L9_9ORYZ
A0A0D3H6M1	A0A0D3H6M1_9ORYZ
A0A0D3HBY6	A0A0D3HBY6_9ORYZ
A0A0D3HDX5	A0A0D3HDX5_9ORYZ
A0A0D3HKC6	A0A0D3HKC6_9ORYZ
A0A0D3HN20	A0A0D3HN20_9ORYZ
A0A0D3HPB9	A0A0D3HPB9_9ORYZ
A0A0D3HRC8	A0A0D3HRC8_9ORYZ
A0A0D3HRC9	A0A0D3HRC9_9ORYZ
A0A0D9V5Y5	A0A0D9V5Y5_9ORYZ
A0A0D9VD47	A0A0D9VD47_9ORYZ
A0A0D9VP80	A0A0D9VP80_9ORYZ
A0A0D9VQD8	A0A0D9VQD8_9ORYZ
A0A0D9VRE1	A0A0D9VRE1_9ORYZ
A0A0D9VSM9	A0A0D9VSM9_9ORYZ
A0A0D9W2V2	A0A0D9W2V2_9ORYZ
A0A0D9W660	A0A0D9W660_9ORYZ
A0A0D9W9C6	A0A0D9W9C6_9ORYZ
A0A0D9WSF8	A0A0D9WSF8_9ORYZ
A0A0D9X4A8	A0A0D9X4A8_9ORYZ
A0A0D9X5F5	A0A0D9X5F5_9ORYZ
A0A0D9X6G5	A0A0D9X6G5_9ORYZ
A0A0D9X6G6	A0A0D9X6G6_9ORYZ
A0A0D9XDH2	A0A0D9XDH2_9ORYZ
A0A0D9XID9	A0A0D9XID9_9ORYZ
A0A0D9XPK8	A0A0D9XPK8_9ORYZ
A0A0D9XPK9	A0A0D9XPK9_9ORYZ
A0A0D9XR10	A0A0D9XR10_9ORYZ
A0A0D9XT80	A0A0D9XT80_9ORYZ
A0A0D9XUM2	A0A0D9XUM2_9ORYZ
A0A0D9YFA1	A0A0D9YFA1_9ORYZ
A0A0D9YNH0	A0A0D9YNH0_9ORYZ
A0A0D9YT11	A0A0D9YT11_9ORYZ
A0A0D9Z455	A0A0D9Z455_9ORYZ
A0A0D9Z653	A0A0D9Z653_9ORYZ
A0A0D9ZHR5	A0A0D9ZHR5_9ORYZ
A0A0D9ZM18	A0A0D9ZM18_9ORYZ
A0A0D9ZQJ3	A0A0D9ZQJ3_9ORYZ
A0A0E0ACB1	A0A0E0ACB1_9ORYZ
A0A0E0AT30	A0A0E0AT30_9ORYZ
A0A0E0B2P3	A0A0E0B2P3_9ORYZ
A0A0E0B8M0	A0A0E0B8M0_9ORYZ
A0A0E0BAT3	A0A0E0BAT3_9ORYZ
A0A0E0BF94	A0A0E0BF94_9ORYZ
A0A0E0BHI5	A0A0E0BHI5_9ORYZ
A0A0E0BK97	A0A0E0BK97_9ORYZ
A0A0E0BLK2	A0A0E0BLK2_9ORYZ
A0A0E0BNV1	A0A0E0BNV1_9ORYZ
A0A0E0BNV2	A0A0E0BNV2_9ORYZ
A0A0E0BNV3	A0A0E0BNV3_9ORYZ
A0A0E0BWM1	A0A0E0BWM1_9ORYZ
A0A0E0CAC6	A0A0E0CAC6_9ORYZ
A0A0E0CAC7	A0A0E0CAC7_9ORYZ
A0A0E0CGZ9	A0A0E0CGZ9_9ORYZ
A0A0E0CLD1	A0A0E0CLD1_9ORYZ
A0A0E0CWA1	A0A0E0CWA1_9ORYZ
A0A0E0CXB9	A0A0E0CXB9_9ORYZ
A0A0E0CYX5	A0A0E0CYX5_9ORYZ
A0A0E0DBQ8	A0A0E0DBQ8_9ORYZ
A0A0E0DI92	A0A0E0DI92_9ORYZ
A0A0E0ERY3	A0A0E0ERY3_9ORYZ
A0A0E0ERY5	A0A0E0ERY5_9ORYZ
A0A0E0ERY6	A0A0E0ERY6_9ORYZ
A0A0E0ERY7	A0A0E0ERY7_9ORYZ
A0A0E0F6J3	A0A0E0F6J3_9ORYZ
A0A0E0F7Z9	A0A0E0F7Z9_9ORYZ
A0A0E0F9H3	A0A0E0F9H3_9ORYZ
A0A0E0F9H4	A0A0E0F9H4_9ORYZ
A0A0E0F9H5	A0A0E0F9H5_9ORYZ
A0A0E0F9H6	A0A0E0F9H6_9ORYZ
A0A0E0FI37	A0A0E0FI37_ORYNI
A0A0E0FTG8	A0A0E0FTG8_ORYNI
A0A0E0G2E4	A0A0E0G2E4_ORYNI
A0A0E0G2Z8	A0A0E0G2Z8_ORYNI
A0A0E0G7K2	A0A0E0G7K2_ORYNI
A0A0E0GKU4	A0A0E0GKU4_ORYNI
A0A0E0GY22	A0A0E0GY22_ORYNI
A0A0E0H5V3	A0A0E0H5V3_ORYNI
A0A0E0H903	A0A0E0H903_ORYNI
A0A0E0HJY4	A0A0E0HJY4_ORYNI
A0A0E0HJY5	A0A0E0HJY5_ORYNI
A0A0E0HTY8	A0A0E0HTY8_ORYNI
A0A0E0HZR1	A0A0E0HZR1_ORYNI
A0A0E0I9I5	A0A0E0I9I5_ORYNI
A0A0E0ICF0	A0A0E0ICF0_ORYNI
A0A0E0IJ14	A0A0E0IJ14_ORYNI
A0A0E0IJ15	A0A0E0IJ15_ORYNI
A0A0E0IJ17	A0A0E0IJ17_ORYNI
A0A0E0J0F1	A0A0E0J0F1_ORYNI
A0A0E0J3C4	A0A0E0J3C4_ORYNI
A0A0E0J6L8	A0A0E0J6L8_ORYNI
A0A0E0J6L9	A0A0E0J6L9_ORYNI
A0A0E0J6M0	A0A0E0J6M0_ORYNI
A0A0E0JBS7	A0A0E0JBS7_ORYNI
A0A0E0JP06	A0A0E0JP06_ORYPU
A0A0E0JWK2	A0A0E0JWK2_ORYPU
A0A0E0K0I7	A0A0E0K0I7_ORYPU
A0A0E0KAP8	A0A0E0KAP8_ORYPU
A0A0E0KC53	A0A0E0KC53_ORYPU
A0A0E0KNB4	A0A0E0KNB4_ORYPU
A0A0E0KRT3	A0A0E0KRT3_ORYPU
A0A0E0KV34	A0A0E0KV34_ORYPU
A0A0E0LDU0	A0A0E0LDU0_ORYPU
A0A0E0LEZ1	A0A0E0LEZ1_ORYPU
A0A0E0M0Y8	A0A0E0M0Y8_ORYPU
A0A0E0M0Z1	A0A0E0M0Z1_ORYPU
A0A0E0MGC7	A0A0E0MGC7_ORYPU
A0A0E0MHK4	A0A0E0MHK4_ORYPU
A0A0E0N2S4	A0A0E0N2S4_ORYRU
A0A0E0NAY2	A0A0E0NAY2_ORYRU
A0A0E0NFQ6	A0A0E0NFQ6_ORYRU
A0A0E0NRT5	A0A0E0NRT5_ORYRU
A0A0E0NTF9	A0A0E0NTF9_ORYRU
A0A0E0NTZ9	A0A0E0NTZ9_ORYRU
A0A0E0P689	A0A0E0P689_ORYRU
A0A0E0PAF4	A0A0E0PAF4_ORYRU
A0A0E0PDY6	A0A0E0PDY6_ORYRU
A0A0E0PH46	A0A0E0PH46_ORYRU
A0A0E0Q0M4	A0A0E0Q0M4_ORYRU
A0A0E0QGL5	A0A0E0QGL5_ORYRU
A0A0E0QR55	A0A0E0QR55_ORYRU
A0A0E0QX64	A0A0E0QX64_ORYRU
A0A0E0QZD5	A0A0E0QZD5_ORYRU
A0A0E0R6N5	A0A0E0R6N5_ORYRU
A0A0E0R9Q5	A0A0E0R9Q5_ORYRU
A0A0E0RB24	A0A0E0RB24_ORYRU
A0A0E0RBE6	A0A0E0RBE6_ORYRU
A0A0E0RDP2	A0A0E0RDP2_ORYRU
A0A0E0RDP3	A0A0E0RDP3_ORYRU
A0A0E0RDP4	A0A0E0RDP4_ORYRU
A0A0E4B3N6	A0A0E4B3N6_ZINOF
A0A0H4CW03	A0A0H4CW03_BETPL
A0A0J8BCR7	A0A0J8BCR7_BETVV
A0A0K0MGD7	A0A0K0MGD7_9ROSA
A0A0K0MGH6	A0A0K0MGH6_9ROSA
A0A0K8WML9	A0A0K8WML9_9FABA
A0A0K9NIX1	A0A0K9NIX1_ZOSMR
A0A0K9NQL4	A0A0K9NQL4_ZOSMR
A0A0K9PBG1	A0A0K9PBG1_ZOSMR
A0A0K9PJ82	A0A0K9PJ82_ZOSMR
A0A0K9PNT6	A0A0K9PNT6_ZOSMR
A0A0K9PP49	A0A0K9PP49_ZOSMR
A0A0M4M1B3	A0A0M4M1B3_9POAL
A0A0M4MAV0	A0A0M4MAV0_9POAL
A0A0M4MB02	A0A0M4MB02_9ROSA
A0A0M4MEX9	A0A0M4MEX9_9POAL
A0A0M4MP30	A0A0M4MP30_9POAL
A0A0P0V616	A0A0P0V616_ORYSJ
A0A0P0VFU1	A0A0P0VFU1_ORYSJ
A0A0P0WAB9	A0A0P0WAB9_ORYSJ
A0A0P0WBK1	A0A0P0WBK1_ORYSJ
A0A0P0Y8N9	A0A0P0Y8N9_ORYSJ
A0A0Q3F190	A0A0Q3F190_BRADI
A0A0Q3FR98	A0A0Q3FR98_BRADI
A0A0Q3H2T2	A0A0Q3H2T2_BRADI
A0A0Q3JC91	A0A0Q3JC91_BRADI
A0A0Q3JDM8	A0A0Q3JDM8_BRADI
A0A0Q3Q441	A0A0Q3Q441_BRADI
A0A0Q3SE53	A0A0Q3SE53_BRADI
A0A0R0EAL6	A0A0R0EAL6_SOYBN
A0A0R0FB38	A0A0R0FB38_SOYBN
A0A0R0J930	A0A0R0J930_SOYBN
A0A0R4J4D2	A0A0R4J4D2_SOYBN
A0A0S3RKD8	A0A0S3RKD8_PHAAN
A0A0S3RKN2	A0A0S3RKN2_PHAAN
A0A0S3RLG9	A0A0S3RLG9_PHAAN
A0A0S3RUH9	A0A0S3RUH9_PHAAN
A0A0S3RUJ8	A0A0S3RUJ8_PHAAN
A0A0S3RUK2	A0A0S3RUK2_PHAAN
A0A0S3RUL1	A0A0S3RUL1_PHAAN
A0A0S3RV25	A0A0S3RV25_PHAAN
A0A0S3RV64	A0A0S3RV64_PHAAN
A0A0S3RVE0	A0A0S3RVE0_PHAAN
A0A0S3S103	A0A0S3S103_PHAAN
A0A0S3S643	A0A0S3S643_PHAAN
A0A0S3S6C4	A0A0S3S6C4_PHAAN
A0A0S3SNG5	A0A0S3SNG5_PHAAN
A0A0S3SNH9	A0A0S3SNH9_PHAAN
A0A0S3SWM8	A0A0S3SWM8_PHAAN
A0A0S3SWP4	A0A0S3SWP4_PHAAN
A0A0S3SWZ9	A0A0S3SWZ9_PHAAN
A0A0S3SYV4	A0A0S3SYV4_PHAAN
A0A0S3T4J5	A0A0S3T4J5_PHAAN
A0A0U2U8X8	A0A0U2U8X8_BETPL
A0A0U2ZR44	A0A0U2ZR44_GOSHI
A0A103XNI8	A0A103XNI8_CYNCS
A0A103XX79	A0A103XX79_CYNCS
A0A124SE97	A0A124SE97_CYNCS
A0A151QMD1	A0A151QMD1_CAJCA
A0A194YHC1	A0A194YHC1_SORBI
A0A194YHT5	A0A194YHT5_SORBI
A0A194YKH3	A0A194YKH3_SORBI
A0A194YN40	A0A194YN40_SORBI
A0A194YR96	A0A194YR96_SORBI
A0A194YSN6	A0A194YSN6_SORBI
A0A199UF00	A0A199UF00_ANACO
A0A199UJC5	A0A199UJC5_ANACO
A0A199USS5	A0A199USS5_ANACO
A0A199UT78	A0A199UT78_ANACO
A0A199UUB8	A0A199UUB8_ANACO
A0A199VA58	A0A199VA58_ANACO
A0A199VD34	A0A199VD34_ANACO
A0A199VGG9	A0A199VGG9_ANACO
A0A199VIC6	A0A199VIC6_ANACO
A0A199VSR9	A0A199VSR9_ANACO
A0A199VZ16	A0A199VZ16_ANACO
A0A199W725	A0A199W725_ANACO
A0A1B6P687	A0A1B6P687_SORBI
A0A1B6P9J4	A0A1B6P9J4_SORBI
A0A1B6PLI9	A0A1B6PLI9_SORBI
A0A1B6PPY6	A0A1B6PPY6_SORBI
A0A1B6PSR5	A0A1B6PSR5_SORBI
A0A1B6PST5	A0A1B6PST5_SORBI
A0A1B6PT00	A0A1B6PT00_SORBI
A0A1B6QQ55	A0A1B6QQ55_SORBI
A0A1D1XQK1	A0A1D1XQK1_9ARAE
A0A1D1Y571	A0A1D1Y571_9ARAE
A0A1D1Y5N0	A0A1D1Y5N0_9ARAE
A0A1D1YCF8	A0A1D1YCF8_9ARAE
A0A1D1YEG2	A0A1D1YEG2_9ARAE
A0A1D1YJ44	A0A1D1YJ44_9ARAE
A0A1D1YMT2	A0A1D1YMT2_9ARAE
A0A1D1ZI52	A0A1D1ZI52_9ARAE
A0A1D5TMA7	A0A1D5TMA7_WHEAT
A0A1D5UJH8	A0A1D5UJH8_WHEAT
A0A1D5UPA0	A0A1D5UPA0_WHEAT
A0A1D5URR8	A0A1D5URR8_WHEAT
A0A1D5UTR1	A0A1D5UTR1_WHEAT
A0A1D5UUX8	A0A1D5UUX8_WHEAT
A0A1D5UY47	A0A1D5UY47_WHEAT
A0A1D5V2D3	A0A1D5V2D3_WHEAT
A0A1D5XGW0	DMS1B_WHEAT
A0A1D6BJ11	A0A1D6BJ11_WHEAT
A0A1D6DYM1	A0A1D6DYM1_MAIZE
A0A1D6DYM3	A0A1D6DYM3_MAIZE
A0A1D6EIR5	A0A1D6EIR5_MAIZE
A0A1D6H9J3	A0A1D6H9J3_MAIZE
A0A1D6HKK9	A0A1D6HKK9_MAIZE
A0A1D6I3Z8	A0A1D6I3Z8_MAIZE
A0A1D6IQW2	A0A1D6IQW2_MAIZE
A0A1D6IUF2	A0A1D6IUF2_MAIZE
A0A1D6M5T4	A0A1D6M5T4_MAIZE
A0A1D6N7E2	A0A1D6N7E2_MAIZE
A0A1D6N822	A0A1D6N822_MAIZE
A0A1D6NT65	A0A1D6NT65_MAIZE
A0A1D6NV39	A0A1D6NV39_MAIZE
A0A1D6P520	HM2_MAIZE
A0A1D6QGA1	A0A1D6QGA1_MAIZE
A0A1D6QLG5	A0A1D6QLG5_MAIZE
A0A1E5USN1	A0A1E5USN1_9POAL
A0A1E5V3E5	A0A1E5V3E5_9POAL
A0A1E5V6X8	A0A1E5V6X8_9POAL
A0A1E5VXB8	A0A1E5VXB8_9POAL
A0A1E5WL84	A0A1E5WL84_9POAL
A0A1J6HWV4	A0A1J6HWV4_NICAT
A0A1J6HYM7	A0A1J6HYM7_NICAT
A0A1J6HZI8	A0A1J6HZI8_NICAT
A0A1J6I093	A0A1J6I093_NICAT
A0A1J6IC53	A0A1J6IC53_NICAT
A0A1J6IF84	A0A1J6IF84_NICAT
A0A1J6IKV1	A0A1J6IKV1_NICAT
A0A1J6IKW0	A0A1J6IKW0_NICAT
A0A1J6IQQ6	A0A1J6IQQ6_NICAT
A0A1J6IR85	A0A1J6IR85_NICAT
A0A1J6IS00	A0A1J6IS00_NICAT
A0A1J6IST1	A0A1J6IST1_NICAT
A0A1J6J8D9	A0A1J6J8D9_NICAT
A0A1J6J8V9	A0A1J6J8V9_NICAT
A0A1J6JT87	A0A1J6JT87_NICAT
A0A1J6K983	A0A1J6K983_NICAT
A0A1J6KAY0	A0A1J6KAY0_NICAT
A0A1J7H3N3	A0A1J7H3N3_LUPAN
A0A1L3FRZ7	A0A1L3FRZ7_9POAL
A0A1P8BAQ4	A0A1P8BAQ4_ARATH
A0A1P8BCG5	A0A1P8BCG5_ARATH
A0A1P8BCH1	A0A1P8BCH1_ARATH
A0A1R3HZE3	A0A1R3HZE3_9ROSI
A0A1R7T3A1	A0A1R7T3A1_ARATH
A0A1S2X8N9	A0A1S2X8N9_CICAR
A0A1S2XKB5	A0A1S2XKB5_CICAR
A0A1S2XL44	A0A1S2XL44_CICAR
A0A1S2XMI1	A0A1S2XMI1_CICAR
A0A1S2XQH5	A0A1S2XQH5_CICAR
A0A1S2Y7B2	A0A1S2Y7B2_CICAR
A0A1S2Y8A2	A0A1S2Y8A2_CICAR
A0A1S2Y8Y5	A0A1S2Y8Y5_CICAR
A0A1S2YLV2	A0A1S2YLV2_CICAR
A0A1S2YM59	A0A1S2YM59_CICAR
A0A1S2Z3G7	A0A1S2Z3G7_CICAR
A0A1S3B3L1	A0A1S3B3L1_CUCME
A0A1S3B434	A0A1S3B434_CUCME
A0A1S3B5Q7	A0A1S3B5Q7_CUCME
A0A1S3B5W8	A0A1S3B5W8_CUCME
A0A1S3BKV0	A0A1S3BKV0_CUCME
A0A1S3BMI3	A0A1S3BMI3_CUCME
A0A1S3BPD5	A0A1S3BPD5_CUCME
A0A1S3BZZ0	A0A1S3BZZ0_CUCME
A0A1S3C100	A0A1S3C100_CUCME
A0A1S3C199	A0A1S3C199_CUCME
A0A1S3C2L5	A0A1S3C2L5_CUCME
A0A1S3C504	A0A1S3C504_CUCME
A0A1S3C5Y0	A0A1S3C5Y0_CUCME
A0A1S3CK53	A0A1S3CK53_CUCME
A0A1S3T7D5	A0A1S3T7D5_VIGRR
A0A1S3TE29	A0A1S3TE29_VIGRR
A0A1S3TE94	A0A1S3TE94_VIGRR
A0A1S3TED8	A0A1S3TED8_VIGRR
A0A1S3TS41	A0A1S3TS41_VIGRR
A0A1S3TSJ9	A0A1S3TSJ9_VIGRR
A0A1S3TU31	A0A1S3TU31_VIGRR
A0A1S3TUB6	A0A1S3TUB6_VIGRR
A0A1S3U9Q8	A0A1S3U9Q8_VIGRR
A0A1S3UBY6	A0A1S3UBY6_VIGRR
A0A1S3UBZ2	A0A1S3UBZ2_VIGRR
A0A1S3UCA7	A0A1S3UCA7_VIGRR
A0A1S3UYQ5	A0A1S3UYQ5_VIGRR
A0A1S3V519	A0A1S3V519_VIGRR
A0A1S3V936	A0A1S3V936_VIGRR
A0A1S3VB09	A0A1S3VB09_VIGRR
A0A1S3VDJ5	A0A1S3VDJ5_VIGRR
A0A1S3VEW2	A0A1S3VEW2_VIGRR
A0A1S3VEW3	A0A1S3VEW3_VIGRR
A0A1S3VMA7	A0A1S3VMA7_VIGRR
A0A1S3VQ12	A0A1S3VQ12_VIGRR
A0A1S3VRK8	A0A1S3VRK8_VIGRR
A0A1S3VS56	A0A1S3VS56_VIGRR
A0A1S3W0Q0	A0A1S3W0Q0_VIGRR
A0A1S3X1B5	A0A1S3X1B5_TOBAC
A0A1S3X9A9	A0A1S3X9A9_TOBAC
A0A1S3XBH8	A0A1S3XBH8_TOBAC
A0A1S3XXX2	A0A1S3XXX2_TOBAC
A0A1S3YSD9	A0A1S3YSD9_TOBAC
A0A1S3YVI1	A0A1S3YVI1_TOBAC
A0A1S3Z8C4	A0A1S3Z8C4_TOBAC
A0A1S3ZAR9	A0A1S3ZAR9_TOBAC
A0A1S3ZAW2	A0A1S3ZAW2_TOBAC
A0A1S3ZB01	A0A1S3ZB01_TOBAC
A0A1S3ZBF1	A0A1S3ZBF1_TOBAC
A0A1S3ZBI7	A0A1S3ZBI7_TOBAC
A0A1S3ZDN5	A0A1S3ZDN5_TOBAC
A0A1S3ZPS5	A0A1S3ZPS5_TOBAC
A0A1S3ZR64	A0A1S3ZR64_TOBAC
A0A1S3ZU22	A0A1S3ZU22_TOBAC
A0A1S3ZWB1	A0A1S3ZWB1_TOBAC
A0A1S4A0A1	A0A1S4A0A1_TOBAC
A0A1S4A1F3	A0A1S4A1F3_TOBAC
A0A1S4A2U6	A0A1S4A2U6_TOBAC
A0A1S4A6K1	A0A1S4A6K1_TOBAC
A0A1S4AVM8	A0A1S4AVM8_TOBAC
A0A1S4AXN4	A0A1S4AXN4_TOBAC
A0A1S4B137	A0A1S4B137_TOBAC
A0A1S4BGK7	A0A1S4BGK7_TOBAC
A0A1S4BGL4	A0A1S4BGL4_TOBAC
A0A1S4BJH0	A0A1S4BJH0_TOBAC
A0A1S4BM88	A0A1S4BM88_TOBAC
A0A1S4BQU3	A0A1S4BQU3_TOBAC
A0A1S4BSK1	A0A1S4BSK1_TOBAC
A0A1S4BUY3	A0A1S4BUY3_TOBAC
A0A1S4C5K8	A0A1S4C5K8_TOBAC
A0A1S4CA51	A0A1S4CA51_TOBAC
A0A1S4CGF9	A0A1S4CGF9_TOBAC
A0A1S4CWM6	A0A1S4CWM6_TOBAC
A0A1S4CY68	A0A1S4CY68_TOBAC
A0A1S4D2Z2	A0A1S4D2Z2_TOBAC
A0A1S4DEZ3	A0A1S4DEZ3_TOBAC
A0A1S4DRZ9	A0A1S4DRZ9_TOBAC
A0A1U7VBN1	A0A1U7VBN1_NICSY
A0A1U7VF09	A0A1U7VF09_NICSY
A0A1U7VN29	A0A1U7VN29_NICSY
A0A1U7VPE0	A0A1U7VPE0_NICSY
A0A1U7VZ40	A0A1U7VZ40_NICSY
A0A1U7W627	A0A1U7W627_NICSY
A0A1U7WF27	A0A1U7WF27_NICSY
A0A1U7X6B2	A0A1U7X6B2_NICSY
A0A1U7X913	A0A1U7X913_NICSY
A0A1U7X9A3	A0A1U7X9A3_NICSY
A0A1U7XBV9	A0A1U7XBV9_NICSY
A0A1U7XCH5	A0A1U7XCH5_NICSY
A0A1U7XD26	A0A1U7XD26_NICSY
A0A1U7XF26	A0A1U7XF26_NICSY
A0A1U7XRE7	A0A1U7XRE7_NICSY
A0A1U7Y325	A0A1U7Y325_NICSY
A0A1U7Y3B9	A0A1U7Y3B9_NICSY
A0A1U7Y4Q7	A0A1U7Y4Q7_NICSY
A0A1U7YIE7	A0A1U7YIE7_NICSY
A0A1U7Z365	A0A1U7Z365_NELNU
A0A1U7ZRK6	A0A1U7ZRK6_NELNU
A0A1U7ZT53	A0A1U7ZT53_NELNU
A0A1U7ZTJ4	A0A1U7ZTJ4_NELNU
A0A1U8A4F3	A0A1U8A4F3_NELNU
A0A1U8A6K1	A0A1U8A6K1_NELNU
A0A1U8A7R9	A0A1U8A7R9_NELNU
A0A1U8ABI5	A0A1U8ABI5_NELNU
A0A1U8AJP9	A0A1U8AJP9_NELNU
A0A1U8AP82	A0A1U8AP82_NELNU
A0A1U8APH7	A0A1U8APH7_NELNU
A0A1U8AW85	A0A1U8AW85_NELNU
A0A1U8E4W1	A0A1U8E4W1_CAPAN
A0A1U8FN70	A0A1U8FN70_CAPAN
A0A1U8FY72	A0A1U8FY72_CAPAN
A0A1U8GF71	A0A1U8GF71_CAPAN
A0A1U8GQ91	A0A1U8GQ91_CAPAN
A0A1U8GQI4	A0A1U8GQI4_CAPAN
A0A1U8H2P0	A0A1U8H2P0_CAPAN
A0A1U8HGJ1	A0A1U8HGJ1_GOSHI
A0A1U8HGP7	A0A1U8HGP7_GOSHI
A0A1U8HH07	A0A1U8HH07_GOSHI
A0A1U8HMM6	A0A1U8HMM6_GOSHI
A0A1U8HMM9	A0A1U8HMM9_GOSHI
A0A1U8HPN8	A0A1U8HPN8_GOSHI
A0A1U8I649	A0A1U8I649_GOSHI
A0A1U8I7J8	A0A1U8I7J8_GOSHI
A0A1U8IP31	A0A1U8IP31_GOSHI
A0A1U8IP51	A0A1U8IP51_GOSHI
A0A1U8IPP3	A0A1U8IPP3_GOSHI
A0A1U8IPW4	A0A1U8IPW4_GOSHI
A0A1U8IQC8	A0A1U8IQC8_GOSHI
A0A1U8IRR3	A0A1U8IRR3_GOSHI
A0A1U8IU72	A0A1U8IU72_GOSHI
A0A1U8IUB8	A0A1U8IUB8_GOSHI
A0A1U8IUN6	A0A1U8IUN6_GOSHI
A0A1U8IW08	A0A1U8IW08_GOSHI
A0A1U8J0C0	A0A1U8J0C0_GOSHI
A0A1U8J6E4	A0A1U8J6E4_GOSHI
A0A1U8JEE8	A0A1U8JEE8_GOSHI
A0A1U8JJU3	A0A1U8JJU3_GOSHI
A0A1U8JKC8	A0A1U8JKC8_GOSHI
A0A1U8JU63	A0A1U8JU63_GOSHI
A0A1U8K701	A0A1U8K701_GOSHI
A0A1U8K706	A0A1U8K706_GOSHI
A0A1U8K718	A0A1U8K718_GOSHI
A0A1U8K726	A0A1U8K726_GOSHI
A0A1U8K801	A0A1U8K801_GOSHI
A0A1U8KAA6	A0A1U8KAA6_GOSHI
A0A1U8KBE9	A0A1U8KBE9_GOSHI
A0A1U8KCB7	A0A1U8KCB7_GOSHI
A0A1U8KEU3	A0A1U8KEU3_GOSHI
A0A1U8KLS0	A0A1U8KLS0_GOSHI
A0A1U8KMK6	A0A1U8KMK6_GOSHI
A0A1U8KPM3	A0A1U8KPM3_GOSHI
A0A1U8L2E8	A0A1U8L2E8_GOSHI
A0A1U8M0J7	A0A1U8M0J7_GOSHI
A0A1U8M798	A0A1U8M798_GOSHI
A0A1U8M7M4	A0A1U8M7M4_GOSHI
A0A1U8M9J5	A0A1U8M9J5_GOSHI
A0A1U8MRN9	A0A1U8MRN9_GOSHI
A0A1U8MWH0	A0A1U8MWH0_GOSHI
A0A1U8MYY2	A0A1U8MYY2_GOSHI
A0A1U8N3N1	A0A1U8N3N1_GOSHI
A0A1U8N760	A0A1U8N760_GOSHI
A0A1U8NGF7	A0A1U8NGF7_GOSHI
A0A1U8NIT6	A0A1U8NIT6_GOSHI
A0A1U8NIW6	A0A1U8NIW6_GOSHI
A0A1U8NJH4	A0A1U8NJH4_GOSHI
A0A1U8NK62	A0A1U8NK62_GOSHI
A0A1U8NLT0	A0A1U8NLT0_GOSHI
A0A1U8NNS0	A0A1U8NNS0_GOSHI
A0A1U8NR04	A0A1U8NR04_GOSHI
A0A1U8NRF1	A0A1U8NRF1_GOSHI
A0A1U8NS53	A0A1U8NS53_GOSHI
A0A1U8NST9	A0A1U8NST9_GOSHI
A0A1U8PC78	A0A1U8PC78_GOSHI
A0A1U8PD72	A0A1U8PD72_GOSHI
A0A1U8PEM5	A0A1U8PEM5_GOSHI
A0A1U8PEQ9	A0A1U8PEQ9_GOSHI
A0A1U8PH49	A0A1U8PH49_GOSHI
A0A1U8PIT2	A0A1U8PIT2_GOSHI
A0A1U8PIU1	A0A1U8PIU1_GOSHI
A0A1U8PIU9	A0A1U8PIU9_GOSHI
A0A1U8PKA9	A0A1U8PKA9_GOSHI
A0A1U8PL98	A0A1U8PL98_GOSHI
A0A1U8PLN5	A0A1U8PLN5_GOSHI
A0A1U8PRQ6	A0A1U8PRQ6_GOSHI
A0A1U8Q4P3	A0A1U8Q4P3_NELNU
A0A1U8Q629	A0A1U8Q629_NELNU
A0A1W0VRT6	A0A1W0VRT6_SORBI
A0A1W0VZQ2	A0A1W0VZQ2_SORBI
A0A1W0W560	A0A1W0W560_SORBI
A0A1X9PYH7	A0A1X9PYH7_GOSHI
A0A1X9QHJ0	DMS1D_WHEAT
A0A1Z5R8N9	A0A1Z5R8N9_SORBI
A0A1Z5REY9	A0A1Z5REY9_SORBI
A0A1Z5RPA1	A0A1Z5RPA1_SORBI
A0A200QM64	A0A200QM64_9MAGN
A0A200R7P4	A0A200R7P4_9MAGN
A0A218MY41	A0A218MY41_9ASPA
A0A218VRV6	A0A218VRV6_PUNGR
A0A218VYX8	A0A218VYX8_PUNGR
A0A218W0M7	A0A218W0M7_PUNGR
A0A218W0W3	A0A218W0W3_PUNGR
A0A218W4J0	A0A218W4J0_PUNGR
A0A218W4W5	A0A218W4W5_PUNGR
A0A218WQ60	A0A218WQ60_PUNGR
A0A218X9R5	A0A218X9R5_PUNGR
A0A218XAI6	A0A218XAI6_PUNGR
A0A218XYS0	A0A218XYS0_PUNGR
A0A248SMH2	A0A248SMH2_LILRE
A0A251MT75	A0A251MT75_PRUPE
A0A251MT84	A0A251MT84_PRUPE
A0A251NC03	A0A251NC03_PRUPE
A0A251NM77	A0A251NM77_PRUPE
A0A251RSM2	A0A251RSM2_HELAN
A0A251RUS2	A0A251RUS2_HELAN
A0A251RXC7	A0A251RXC7_HELAN
A0A251S2A3	A0A251S2A3_HELAN
